"ID","InnerCode","ReportDate","SerialNumber","StockInnerCode","SharesHolding","MarketValue","RatioInNV","InvestType","XGRQ","JSID","InfoPublDate","InfoSource","ChangeOfSharesHolding","TransCode","InsertTime"
"601479208434","12208","31/12/2018 00:00:00","4","138468","73000","6540800","0.0529","1","21/4/2022 02:31:03","703829866866","22/1/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"601479208446","12208","31/12/2018 00:00:00","5","1649","225000","6405750","0.0518","1","21/4/2022 02:31:03","703829866867","22/1/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"601479208377","12208","31/12/2018 00:00:00","6","7212","233000","6258380","0.0506","1","21/4/2022 02:31:03","703829866868","22/1/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"601479208428","12208","31/12/2018 00:00:00","7","10878","490000","6105400","0.0494","1","21/4/2022 02:31:03","703829866869","22/1/2019 00:00:00","基金季度报告","95000","12208","18/3/2022 07:24:33"
"601479208438","12208","31/12/2018 00:00:00","8","16894","164993","5052085.66","0.0409","1","21/4/2022 02:31:03","703829866870","22/1/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"601479208328","12208","31/12/2018 00:00:00","9","36641","242000","4634300","0.0375","1","21/4/2022 02:31:03","703829866871","22/1/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"601479208430","12208","31/12/2018 00:00:00","10","36300","125000","4485000","0.0363","1","21/4/2022 02:31:03","703829866872","22/1/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"608912890155","12208","31/3/2019 00:00:00","1","9882","469892","17569261.88","0.0866","1","18/4/2022 23:20:56","703658204821","18/4/2019 00:00:00","基金季度报告","469892","12208","18/3/2022 07:24:33"
"608912890343","12208","31/3/2019 00:00:00","2","36300","263000","15853640","0.0781","1","18/4/2022 23:20:56","703658204823","18/4/2019 00:00:00","基金季度报告","138000","12208","18/3/2022 07:24:33"
"608912890043","12208","31/3/2019 00:00:00","3","105","530000","15476000","0.0763","1","18/4/2022 23:20:56","703658204827","18/4/2019 00:00:00","基金季度报告","195000","12208","18/3/2022 07:24:33"
"608912890159","12208","31/3/2019 00:00:00","4","2088","470000","15434800","0.0761","1","18/4/2022 23:20:56","703658204831","18/4/2019 00:00:00","基金季度报告","0","12208","18/3/2022 07:24:33"
"608912890293","12208","31/3/2019 00:00:00","5","6735","403000","14624870","0.0721","1","18/4/2022 23:20:56","703658204835","18/4/2019 00:00:00","基金季度报告","303000","12208","18/3/2022 07:24:33"
"608912890041","12208","31/3/2019 00:00:00","6","10105","470000","14010700","0.069","1","18/4/2022 23:20:56","703658204841","18/4/2019 00:00:00","基金季度报告","35000","12208","18/3/2022 07:24:33"
"608912890203","12208","31/3/2019 00:00:00","7","1782","311969","10575749.1","0.0521","1","18/4/2022 23:20:56","703658204843","18/4/2019 00:00:00","基金季度报告","311969","12208","18/3/2022 07:24:33"
"608912890289","12208","31/3/2019 00:00:00","8","397","2490000","9711000","0.0479","1","18/4/2022 23:20:56","703658204846","18/4/2019 00:00:00","基金季度报告","2490000","12208","18/3/2022 07:24:33"
"608912890049","12208","31/3/2019 00:00:00","9","9892","135000","9516150","0.0469","1","18/4/2022 23:20:56","703658204849","18/4/2019 00:00:00","基金季度报告","135000","12208","18/3/2022 07:24:33"
"608912890211","12208","31/3/2019 00:00:00","10","16117","359840","8963614.4","0.0442","1","18/4/2022 23:20:56","703658204852","18/4/2019 00:00:00","基金季度报告","359840","12208","18/3/2022 07:24:33"
"616785191320","12208","30/6/2019 00:00:00","1","2088","598000","17031040","0.0973","1","14/4/2022 23:47:15","703297080961","18/7/2019 00:00:00","基金季度报告","128000","12208","18/3/2022 07:24:33"
"616785191651","12208","30/6/2019 00:00:00","2","10105","470000","15458300","0.0883","1","14/4/2022 23:47:15","703297080962","18/7/2019 00:00:00","基金季度报告","0","12208","18/3/2022 07:24:33"
"616785191906","12208","30/6/2019 00:00:00","3","1782","520000","13977600","0.0798","1","14/4/2022 23:47:15","703297080963","18/7/2019 00:00:00","基金季度报告","208031","12208","18/3/2022 07:24:33"
"616785191293","12208","30/6/2019 00:00:00","4","1752","200000","13630000","0.0779","1","14/4/2022 23:47:15","703297080964","18/7/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"616785191653","12208","30/6/2019 00:00:00","5","105","400000","13012000","0.0743","1","14/4/2022 23:47:15","703297080965","18/7/2019 00:00:00","基金季度报告","-130000","12208","18/3/2022 07:24:33"
"616785191232","12208","30/6/2019 00:00:00","6","397","3700000","12728000","0.0727","1","14/4/2022 23:47:15","703297080966","18/7/2019 00:00:00","基金季度报告","1210000","12208","18/3/2022 07:24:33"
"616785191350","12208","30/6/2019 00:00:00","7","6735","380000","12631200","0.0721","1","14/4/2022 23:47:15","703297080967","18/7/2019 00:00:00","基金季度报告","-23000","12208","18/3/2022 07:24:33"
"616785191576","12208","30/6/2019 00:00:00","8","9892","180000","12465000","0.0712","1","14/4/2022 23:47:15","703297080968","18/7/2019 00:00:00","基金季度报告","45000","12208","18/3/2022 07:24:33"
"616785191267","12208","30/6/2019 00:00:00","9","9882","300000","9090000","0.0519","1","14/4/2022 23:47:15","703297080969","18/7/2019 00:00:00","基金季度报告","-169892","12208","18/3/2022 07:24:33"
"616785191664","12208","30/6/2019 00:00:00","10","1702","159951","8584570.17","0.049","1","14/4/2022 23:47:15","703297080970","18/7/2019 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"625225999837","12208","30/9/2019 00:00:00","1","6857","2899911","50980435.38","0.0805","1","10/4/2022 14:29:51","702916212479","24/10/2019 00:00:00","基金季度报告","2899911","12208","18/3/2022 07:24:33"
"625225999841","12208","30/9/2019 00:00:00","2","152209","1188971","47701516.52","0.0753","1","10/4/2022 14:29:51","702916212480","24/10/2019 00:00:00","基金季度报告","1188971","12208","18/3/2022 07:24:33"
"625226295024","12208","30/9/2019 00:00:00","3","168983","122000","45743900","0.0722","1","10/4/2022 14:29:51","702916212481","24/10/2019 00:00:00","基金季度报告","121257","12208","18/3/2022 07:24:33"
"625225999827","12208","30/9/2019 00:00:00","4","1752","609837","45085249.41","0.0712","1","10/4/2022 14:29:51","702916212482","24/10/2019 00:00:00","基金季度报告","409837","12208","18/3/2022 07:24:33"
"625225999825","12208","30/9/2019 00:00:00","5","397","12000000","45000000","0.0711","1","10/4/2022 14:29:51","702916212483","24/10/2019 00:00:00","基金季度报告","8300000","12208","18/3/2022 07:24:33"
"625225999831","12208","30/9/2019 00:00:00","6","1782","1439773","44474587.97","0.0702","1","10/4/2022 14:29:51","702916212484","24/10/2019 00:00:00","基金季度报告","919773","12208","18/3/2022 07:24:33"
"625225999839","12208","30/9/2019 00:00:00","7","36668","1079996","42551842.4","0.0672","1","10/4/2022 14:29:51","702916212485","24/10/2019 00:00:00","基金季度报告","859996","12208","18/3/2022 07:24:33"
"625225999835","12208","30/9/2019 00:00:00","8","1972","600000","42414000","0.067","1","10/4/2022 14:29:51","702916212486","24/10/2019 00:00:00","基金季度报告","350000","12208","18/3/2022 07:24:33"
"625225999829","12208","30/9/2019 00:00:00","9","1774","2300000","39583000","0.0625","1","10/4/2022 14:29:51","702916212487","24/10/2019 00:00:00","基金季度报告","2300000","12208","18/3/2022 07:24:33"
"625225999833","12208","30/9/2019 00:00:00","10","1928","2160000","30412800","0.048","1","10/4/2022 14:29:51","702916212488","24/10/2019 00:00:00","基金季度报告","2160000","12208","18/3/2022 07:24:33"
"632581984424","12208","31/12/2019 00:00:00","1","6857","7909909","157565387.28","0.0793","1","7/4/2022 00:34:23","702615351235","17/1/2020 00:00:00","基金季度报告","5009998","12208","18/3/2022 07:24:33"
"632581984420","12208","31/12/2019 00:00:00","2","1972","1701143","157355727.5","0.0792","1","7/4/2022 00:34:23","702615351236","17/1/2020 00:00:00","基金季度报告","1101143","12208","18/3/2022 07:24:33"
"632581984432","12208","31/12/2019 00:00:00","3","18457","3982490","156830456.2","0.079","1","7/4/2022 00:34:23","702615351237","17/1/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"632581984416","12208","31/12/2019 00:00:00","4","1774","7133632","156797231.36","0.0789","1","7/4/2022 00:34:23","702615351238","17/1/2020 00:00:00","基金季度报告","4833632","12208","18/3/2022 07:24:33"
"632581984422","12208","31/12/2019 00:00:00","5","5735","9529866","156766295.7","0.0789","1","7/4/2022 00:34:23","702615351239","17/1/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"632581984414","12208","31/12/2019 00:00:00","6","397","32351400","146875356","0.074","1","7/4/2022 00:34:23","702615351240","17/1/2020 00:00:00","基金季度报告","20351400","12208","18/3/2022 07:24:33"
"632581984418","12208","31/12/2019 00:00:00","7","1928","7800000","143208000","0.0721","1","7/4/2022 00:34:23","702615351241","17/1/2020 00:00:00","基金季度报告","5640000","12208","18/3/2022 07:24:33"
"632581984426","12208","31/12/2019 00:00:00","8","9892","1470000","129360000","0.0651","1","7/4/2022 00:34:23","702615351242","17/1/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"632581984430","12208","31/12/2019 00:00:00","9","11672","2139923","97109705.74","0.0489","1","7/4/2022 00:34:23","702615351243","17/1/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"632581984428","12208","31/12/2019 00:00:00","10","11249","5321128","94662867.12","0.0477","1","7/4/2022 00:34:23","702615351244","17/1/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"640707184750","12208","31/3/2020 00:00:00","1","36300","10600000","462902000","0.0822","1","4/4/2022 22:22:17","702426153731","20/4/2020 00:00:00","基金季度报告","10600000","12208","18/3/2022 07:24:33"
"640707184748","12208","31/3/2020 00:00:00","2","18457","5000000","450300000","0.08","1","4/4/2022 22:22:17","702426153732","20/4/2020 00:00:00","基金季度报告","1017510","12208","18/3/2022 07:24:33"
"640707184734","12208","31/3/2020 00:00:00","3","1752","4982580","437968782","0.0778","1","4/4/2022 22:22:17","702426153733","20/4/2020 00:00:00","基金季度报告","4882580","12208","18/3/2022 07:24:33"
"640707184742","12208","31/3/2020 00:00:00","4","5735","23261399","437314301.2","0.0777","1","4/4/2022 22:22:17","702426153734","20/4/2020 00:00:00","基金季度报告","13731533","12208","18/3/2022 07:24:33"
"640707184736","12208","31/3/2020 00:00:00","5","1774","21580411","424486684.37","0.0754","1","4/4/2022 22:22:17","702426153735","20/4/2020 00:00:00","基金季度报告","14446779","12208","18/3/2022 07:24:33"
"640707184738","12208","31/3/2020 00:00:00","6","1928","22000000","421300000","0.0748","1","4/4/2022 22:22:17","702426153736","20/4/2020 00:00:00","基金季度报告","14200000","12208","18/3/2022 07:24:33"
"640707184740","12208","31/3/2020 00:00:00","7","1972","3499861","355235891.5","0.0631","1","4/4/2022 22:22:17","702426153737","20/4/2020 00:00:00","基金季度报告","1798718","12208","18/3/2022 07:24:33"
"640707184744","12208","31/3/2020 00:00:00","8","6857","20000000","328200000","0.0583","1","4/4/2022 22:22:17","702426153738","20/4/2020 00:00:00","基金季度报告","12090091","12208","18/3/2022 07:24:33"
"640707184746","12208","31/3/2020 00:00:00","9","11249","16599843","313073038.98","0.0556","1","4/4/2022 22:22:17","702426153739","20/4/2020 00:00:00","基金季度报告","11278715","12208","18/3/2022 07:24:33"
"640707184732","12208","31/3/2020 00:00:00","10","105","6886281","294732826.8","0.0523","1","4/4/2022 22:22:17","702426153740","20/4/2020 00:00:00","基金季度报告","6886281","12208","18/3/2022 07:24:33"
"648659652136","12208","30/6/2020 00:00:00","1","35007","5000000","1179550000","0.0948","1","3/4/2022 15:23:46","702314662517","21/7/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"648659652130","12208","30/6/2020 00:00:00","2","1972","9000000","1133550000","0.0911","1","3/4/2022 15:23:46","702314662518","21/7/2020 00:00:00","基金季度报告","5500139","12208","18/3/2022 07:24:33"
"648659652134","12208","30/6/2020 00:00:00","3","18457","14100000","1109106000","0.0891","1","3/4/2022 15:23:46","702314662519","21/7/2020 00:00:00","基金季度报告","9100000","12208","18/3/2022 07:24:33"
"648659652126","12208","30/6/2020 00:00:00","4","1774","35099555","1097563084.85","0.0882","1","3/4/2022 15:23:46","702314662520","21/7/2020 00:00:00","基金季度报告","13519144","12208","18/3/2022 07:24:33"
"648659652128","12208","30/6/2020 00:00:00","5","1928","41345713","1033642825","0.0831","1","3/4/2022 15:23:46","702314662521","21/7/2020 00:00:00","基金季度报告","19345713","12208","18/3/2022 07:24:33"
"648659652140","12208","30/6/2020 00:00:00","6","223097","4100000","899171000","0.0723","1","3/4/2022 15:23:46","702314662522","21/7/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"648659652142","12208","30/6/2020 00:00:00","7","229183","2170042","741242946.36","0.0596","1","3/4/2022 15:23:46","702314662523","21/7/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"648659652124","12208","30/6/2020 00:00:00","8","1752","5600000","603120000","0.0485","1","3/4/2022 15:23:46","702314662524","21/7/2020 00:00:00","基金季度报告","617420","12208","18/3/2022 07:24:33"
"648659652132","12208","30/6/2020 00:00:00","9","11308","11600000","595660000","0.0479","1","3/4/2022 15:23:46","702314662525","21/7/2020 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"648659652138","12208","30/6/2020 00:00:00","10","36300","15000000","576000000","0.0463","1","3/4/2022 15:23:46","702314662526","21/7/2020 00:00:00","基金季度报告","4400000","12208","18/3/2022 07:24:33"
"657209316233","12208","30/9/2020 00:00:00","1","397","303999829","1492639160.39","0.0874","1","31/3/2022 03:33:58","702024063901","28/10/2020 00:00:00","基金季度报告","303999829","12208","18/3/2022 07:24:33"
"657209317048","12208","30/9/2020 00:00:00","2","223097","8600000","1463376000","0.0857","1","31/3/2022 03:33:58","702024063902","28/10/2020 00:00:00","基金季度报告","4500000","12208","18/3/2022 07:24:33"
"657209316339","12208","30/9/2020 00:00:00","3","1774","38099409","1363577848.11","0.0799","1","31/3/2022 03:33:58","702024063903","28/10/2020 00:00:00","基金季度报告","2999854","12208","18/3/2022 07:24:33"
"657209316439","12208","30/9/2020 00:00:00","4","1928","55000000","1343650000","0.0787","1","31/3/2022 03:33:58","702024063904","28/10/2020 00:00:00","基金季度报告","13654287","12208","18/3/2022 07:24:33"
"657209316834","12208","30/9/2020 00:00:00","5","35007","7664800","1326853528","0.0777","1","31/3/2022 03:33:58","702024063905","28/10/2020 00:00:00","基金季度报告","2664800","12208","18/3/2022 07:24:33"
"657209316535","12208","30/9/2020 00:00:00","6","1972","11000000","1285460000","0.0753","1","31/3/2022 03:33:58","702024063906","28/10/2020 00:00:00","基金季度报告","2000000","12208","18/3/2022 07:24:33"
"657209316940","12208","30/9/2020 00:00:00","7","36300","33600000","1267392000","0.0742","1","31/3/2022 03:33:58","702024063907","28/10/2020 00:00:00","基金季度报告","18600000","12208","18/3/2022 07:24:33"
"657209316638","12208","30/9/2020 00:00:00","8","11308","21399590","1222558576.7","0.0716","1","31/3/2022 03:33:58","702024063908","28/10/2020 00:00:00","基金季度报告","9799590","12208","18/3/2022 07:24:33"
"657209317176","12208","30/9/2020 00:00:00","9","300284","23000000","1141950000","0.0669","1","31/3/2022 03:33:58","702024063909","28/10/2020 00:00:00","基金季度报告","23000000","12208","18/3/2022 07:24:33"
"657209316723","12208","30/9/2020 00:00:00","10","18457","13000000","827190000","0.0485","1","31/3/2022 03:33:58","702024063910","28/10/2020 00:00:00","基金季度报告","-1100000","12208","18/3/2022 07:24:33"
"664549425747","12208","31/12/2020 00:00:00","1","397","307000000","1842000000","0.0996","1","29/3/2022 01:34:22","701840777811","21/1/2021 00:00:00","基金季度报告","3000171","12208","18/3/2022 07:24:33"
"664549425933","12208","31/12/2020 00:00:00","2","50936","7395354","1709066309.4","0.0925","1","29/3/2022 01:34:22","701840777812","21/1/2021 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"664549425793","12208","31/12/2020 00:00:00","3","1774","39699406","1690003713.42","0.0914","1","29/3/2022 01:34:22","701840777813","21/1/2021 00:00:00","基金季度报告","1599997","12208","18/3/2022 07:24:33"
"664549425796","12208","31/12/2020 00:00:00","4","1928","60000000","1620600000","0.0877","1","29/3/2022 01:34:22","701840777814","21/1/2021 00:00:00","基金季度报告","5000000","12208","18/3/2022 07:24:33"
"664549425870","12208","31/12/2020 00:00:00","5","35007","7599873","1500974917.5","0.0812","1","29/3/2022 01:34:22","701840777815","21/1/2021 00:00:00","基金季度报告","-64927","12208","18/3/2022 07:24:33"
"664549426061","12208","31/12/2020 00:00:00","6","300284","25800000","1489950000","0.0806","1","29/3/2022 01:34:22","701840777816","21/1/2021 00:00:00","基金季度报告","2800000","12208","18/3/2022 07:24:33"
"664549426059","12208","31/12/2020 00:00:00","7","292216","2700000","1166400000","0.0631","1","29/3/2022 01:34:22","701840777817","21/1/2021 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"664549425777","12208","31/12/2020 00:00:00","8","1598","43128994","1078224850","0.0583","1","29/3/2022 01:34:22","701840777818","21/1/2021 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"664549425826","12208","31/12/2020 00:00:00","9","18457","12000000","772320000","0.0418","1","29/3/2022 01:34:22","701840777819","21/1/2021 00:00:00","基金季度报告","-1000000","12208","18/3/2022 07:24:33"
"664549426027","12208","31/12/2020 00:00:00","10","223095","2500227","744567600.6","0.0403","1","29/3/2022 01:34:22","701840777820","21/1/2021 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"672311100554","12208","31/3/2021 00:00:00","1","50936","5360000","1376019200","0.0963","1","27/3/2022 12:27:24","701699249506","21/4/2021 00:00:00","基金季度报告","-2035354","12208","18/3/2022 07:24:33"
"672311108301","12208","31/3/2021 00:00:00","2","300284","25000000","1358000000","0.0951","1","27/3/2022 12:27:24","701699249507","21/4/2021 00:00:00","基金季度报告","-800000","12208","18/3/2022 07:24:33"
"672311110218","12208","31/3/2021 00:00:00","3","1598","54500000","1320535000","0.0924","1","27/3/2022 12:27:24","701699249508","21/4/2021 00:00:00","基金季度报告","11371006","12208","18/3/2022 07:24:33"
"672311099701","12208","31/3/2021 00:00:00","4","35007","7599873","1298666298.24","0.0909","1","27/3/2022 12:27:24","701699249509","21/4/2021 00:00:00","基金季度报告","0","12208","18/3/2022 07:24:33"
"672311103880","12208","31/3/2021 00:00:00","5","1774","36000000","1230840000","0.0862","1","27/3/2022 12:27:24","701699249510","21/4/2021 00:00:00","基金季度报告","-3699406","12208","18/3/2022 07:24:33"
"672311097716","12208","31/3/2021 00:00:00","6","168983","2000843","1218513387","0.0853","1","27/3/2022 12:27:24","701699249511","21/4/2021 00:00:00","基金季度报告","1900843","12208","18/3/2022 07:24:33"
"672311100550","12208","31/3/2021 00:00:00","7","397","182999975","1147409843.25","0.0803","1","27/3/2022 12:27:24","701699249512","21/4/2021 00:00:00","基金季度报告","-124000025","12208","18/3/2022 07:24:33"
"672311100552","12208","31/3/2021 00:00:00","8","9892","7802896","1120027691.84","0.0784","1","27/3/2022 12:27:24","701699249513","21/4/2021 00:00:00","基金季度报告","3992980","12208","18/3/2022 07:24:33"
"672311097748","12208","31/3/2021 00:00:00","9","292216","2830000","1021064000","0.0715","1","27/3/2022 12:27:24","701699249514","21/4/2021 00:00:00","基金季度报告","130000","12208","18/3/2022 07:24:33"
"672311099671","12208","31/3/2021 00:00:00","10","18457","15600000","925548000","0.0648","1","27/3/2022 12:27:24","701699249515","21/4/2021 00:00:00","基金季度报告","3600000","12208","18/3/2022 07:24:33"
"680088519150","12208","30/6/2021 00:00:00","1","168983","2760000","1483500000","0.1008","1","24/3/2022 00:38:30","701405182151","20/7/2021 00:00:00","基金季度报告","759157","12208","18/3/2022 07:24:33"
"680088491152","12208","30/6/2021 00:00:00","2","300284","23800000","1471316000","0.1","1","24/3/2022 00:38:30","701405182152","20/7/2021 00:00:00","基金季度报告","-1200000","12208","18/3/2022 07:24:33"
"680088578439","12208","30/6/2021 00:00:00","3","35007","7800000","1465620000","0.0996","1","24/3/2022 00:38:30","701405182153","20/7/2021 00:00:00","基金季度报告","200127","12208","18/3/2022 07:24:33"
"680088510257","12208","30/6/2021 00:00:00","4","9892","5200000","1442376000","0.098","1","24/3/2022 00:38:30","701405182154","20/7/2021 00:00:00","基金季度报告","-2602896","12208","18/3/2022 07:24:33"
"680088501108","12208","30/6/2021 00:00:00","5","292216","2580000","1421580000","0.0966","1","24/3/2022 00:38:30","701405182155","20/7/2021 00:00:00","基金季度报告","-250000","12208","18/3/2022 07:24:33"
"680088568335","12208","30/6/2021 00:00:00","6","1598","25200000","1420020000","0.0965","1","24/3/2022 00:38:30","701405182156","20/7/2021 00:00:00","基金季度报告","-29300000","12208","18/3/2022 07:24:33"
"680088548429","12208","30/6/2021 00:00:00","7","1774","37000000","1394160000","0.0947","1","24/3/2022 00:38:30","701405182157","20/7/2021 00:00:00","基金季度报告","1000000","12208","18/3/2022 07:24:33"
"680088505725","12208","30/6/2021 00:00:00","8","237622","12800000","1165056000","0.0792","1","24/3/2022 00:38:30","701405182158","20/7/2021 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"680088570011","12208","30/6/2021 00:00:00","9","228323","29000000","846220000","0.0575","1","24/3/2022 00:38:30","701405182159","20/7/2021 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"680088524500","12208","30/6/2021 00:00:00","10","16716","18600000","719448000","0.0489","1","24/3/2022 00:38:30","701405182160","20/7/2021 00:00:00","基金季度报告",,"12208","18/3/2022 07:24:33"
"688578651571","12208","30/9/2021 00:00:00","1","292216","2233267","1425070005.37","0.09","1","20/3/2022 11:35:56","701091359838","26/10/2021 00:00:00","基金季度报告","-346733","12208","18/3/2022 07:24:33"
"688578654880","12208","30/9/2021 00:00:00","2","9892","3600000","1316484000","0.0831","1","20/3/2022 11:35:57","701091359839","26/10/2021 00:00:00","基金季度报告","-1600000","12208","18/3/2022 07:24:33"
"688578647679","12208","30/9/2021 00:00:00","3","300284","23300000","1286160000","0.0812","1","20/3/2022 11:35:57","701091359840","26/10/2021 00:00:00","基金季度报告","-500000","12208","18/3/2022 07:24:33"
"688578651073","12208","30/9/2021 00:00:00","4","61439","3859106","1284040339.38","0.0811","1","20/3/2022 11:35:57","701091359841","26/10/2021 00:00:00","基金季度报告","3859106","12208","18/3/2022 07:24:33"
"688578654313","12208","30/9/2021 00:00:00","5","50936","5258398","1275739938.78","0.0806","1","20/3/2022 11:35:57","701091359842","26/10/2021 00:00:00","基金季度报告","5258398","12208","18/3/2022 07:24:33"
"688578647058","12208","30/9/2021 00:00:00","6","1598","22144299","1264218029.91","0.0798","1","20/3/2022 11:35:57","701091359843","26/10/2021 00:00:00","基金季度报告","-3055701","12208","18/3/2022 07:24:33"
"688578650504","12208","30/9/2021 00:00:00","7","228323","43982280","1260532144.8","0.0796","1","20/3/2022 11:35:57","701091359844","26/10/2021 00:00:00","基金季度报告","14982280","12208","18/3/2022 07:24:33"
"688578660313","12208","30/9/2021 00:00:00","8","168983","2909878","1024277056","0.0647","1","20/3/2022 11:35:57","701091359845","26/10/2021 00:00:00","基金季度报告","149878","12208","18/3/2022 07:24:33"
"688578646856","12208","30/9/2021 00:00:00","9","240640","3680000","898288000","0.0567","1","20/3/2022 11:35:57","701091359846","26/10/2021 00:00:00","基金季度报告","3680000","12208","18/3/2022 07:24:33"
"688578648731","12208","30/9/2021 00:00:00","10","1856","29599593","796229051.7","0.0503","1","20/3/2022 11:35:57","701091359847","26/10/2021 00:00:00","基金季度报告","29599593","12208","18/3/2022 07:24:33"
"696071652445","12208","31/12/2021 00:00:00","1","50936","5669950","1762050361.5","0.098","1","18/3/2022 02:29:33","700893958450","21/1/2022 00:00:00","基金季度报告","411552","12208","21/1/2022 09:14:12"
"696071647766","12208","31/12/2021 00:00:00","2","341469","21000000","1722000000","0.0957","1","18/3/2022 02:29:33","700893958451","21/1/2022 00:00:00","基金季度报告",,"12208","21/1/2022 09:14:05"
"696071635906","12208","31/12/2021 00:00:00","3","292216","2100000","1612800000","0.0897","1","18/3/2022 02:29:33","700893958452","21/1/2022 00:00:00","基金季度报告","-133267","12208","21/1/2022 09:13:56"
"696071655586","12208","31/12/2021 00:00:00","4","9892","4360000","1513007200","0.0841","1","18/3/2022 02:29:33","700893958453","21/1/2022 00:00:00","基金季度报告","760000","12208","21/1/2022 09:14:16"
"696071642239","12208","31/12/2021 00:00:00","5","1856","43999944","1463878136.88","0.0814","1","18/3/2022 02:29:33","700893958454","21/1/2022 00:00:00","基金季度报告","14400351","12208","21/1/2022 09:13:59"
"696071635435","12208","31/12/2021 00:00:00","6","1598","26743869","1449517699.8","0.0806","1","18/3/2022 02:29:33","700893958455","21/1/2022 00:00:00","基金季度报告","4599570","12208","21/1/2022 09:13:55"
"696071655448","12208","31/12/2021 00:00:00","7","228323","55500636","1433026421.52","0.0797","1","18/3/2022 02:29:33","700893958456","21/1/2022 00:00:00","基金季度报告","11518356","12208","21/1/2022 09:14:15"
"696071642153","12208","31/12/2021 00:00:00","8","61439","4633400","1431720600","0.0796","1","18/3/2022 02:29:33","700893958457","21/1/2022 00:00:00","基金季度报告","774294","12208","21/1/2022 09:13:59"
"696071640303","12208","31/12/2021 00:00:00","9","300284","27000000","1430730000","0.0795","1","18/3/2022 02:29:33","700893958458","21/1/2022 00:00:00","基金季度报告","3700000","12208","21/1/2022 09:13:58"
"696071645220","12208","31/12/2021 00:00:00","10","85470","6562315","898380923.5","0.0499","1","18/3/2022 02:29:33","700893958459","21/1/2022 00:00:00","基金季度报告",,"12208","21/1/2022 09:14:01"
"703849798399","12208","31/3/2022 00:00:00","1","61439","4820000","1573826400","0.0919","1","21/4/2022 09:29:07","703849798401","21/4/2022 00:00:00","基金季度报告","186600","12208","21/4/2022 09:25:06"
"703849877254","12208","31/3/2022 00:00:00","2","300284","31200000","1438008000","0.084","1","21/4/2022 09:33:50","703849877264","21/4/2022 00:00:00","基金季度报告","4200000","12208","21/4/2022 09:25:06"
"703849755473","12208","31/3/2022 00:00:00","3","292216","2242118","1390068317.64","0.0812","1","21/4/2022 09:25:53","703849755476","21/4/2022 00:00:00","基金季度报告","142118","12208","21/4/2022 09:25:06"
"703849801467","12208","31/3/2022 00:00:00","4","9892","4960000","1359040000","0.0794","1","21/4/2022 09:29:44","703849801468","21/4/2022 00:00:00","基金季度报告","600000","12208","21/4/2022 09:25:06"
"703849893103","12208","31/3/2022 00:00:00","5","1598","27533869","1335392646.5","0.078","1","21/4/2022 09:35:06","703849893111","21/4/2022 00:00:00","基金季度报告","790000","12208","21/4/2022 09:25:06"
"703849764370","12208","31/3/2022 00:00:00","6","35007","9426049","1329355690.47","0.0776","1","21/4/2022 09:26:28","703849764374","21/4/2022 00:00:00","基金季度报告","9426049","12208","21/4/2022 09:25:06"
"703849802353","12208","31/3/2022 00:00:00","7","228323","59308567","1300636874.31","0.076","1","21/4/2022 09:29:54","703849802356","21/4/2022 00:00:00","基金季度报告","3807931","12208","21/4/2022 09:25:06"
"703849881948","12208","31/3/2022 00:00:00","8","341469","23109483","1265244194.25","0.0739","1","21/4/2022 09:34:22","703849881953","21/4/2022 00:00:00","基金季度报告","2109483","12208","21/4/2022 09:25:06"
"703849767305","12208","31/3/2022 00:00:00","9","85470","13719318","1236522131.34","0.0722","1","21/4/2022 09:26:37","703849767324","21/4/2022 00:00:00","基金季度报告","7157003","12208","21/4/2022 09:25:06"
"703849830829","12208","31/3/2022 00:00:00","10","50936","5000000","967000000","0.0565","1","21/4/2022 09:31:05","703849830833","21/4/2022 00:00:00","基金季度报告","-669950","12208","21/4/2022 09:25:06"
