"ID","InnerCode","InfoPublDate","ReportDate","InvestType","IndustryCode","IndustryName","MarketValue","RatioInNV","XGRQ","JSID","InduStandard","InduDiscCode","TransCode","InsertTime"
"632592786554","225768","17/1/2020 00:00:00","31/12/2019 00:00:00","2","13000","制造业","1696157.78","0.0006","7/7/2022 02:20:32","710484111558","22","C","225768","17/1/2020 16:11:42"
"632592786764","225768","17/1/2020 00:00:00","31/12/2019 00:00:00","2","19000","信息传输、软件和信息技术服务业","131442.5","0.000043","3/7/2022 21:22:41","710198579685","22","I","225768","17/1/2020 16:10:18"
"632592787078","225768","17/1/2020 00:00:00","31/12/2019 00:00:00","2","24000","水利、环境和公共设施管理业","6578.04","0.000002","7/7/2022 04:14:18","710489022260","22","N","225768","17/1/2020 16:10:18"
"632592786440","225768","17/1/2020 00:00:00","31/12/2019 00:00:00","3","10001","行业投资合计","3035001704.67","0.9967","7/7/2022 02:20:32","710484111559","22",,"225768","17/1/2020 16:11:26"
"632592786624","225768","17/1/2020 00:00:00","31/12/2019 00:00:00","3","13000","制造业","2958510967.71","0.9716","7/7/2022 02:20:32","710484111560","22","C","225768","17/1/2020 16:11:49"
"632592786662","225768","17/1/2020 00:00:00","31/12/2019 00:00:00","3","15000","建筑业","8924864.04","0.0029","7/7/2022 02:20:32","710484111561","22","E","225768","17/1/2020 16:11:25"
"632592786822","225768","17/1/2020 00:00:00","31/12/2019 00:00:00","3","19000","信息传输、软件和信息技术服务业","67565872.92","0.0222","7/7/2022 02:20:32","710484111562","22","I","225768","17/1/2020 16:11:25"
"640896204929","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","2","10001","行业投资合计","2654956.54","0.0002","22/6/2022 00:44:39","709180637901","22",,"225768","22/4/2020 18:33:20"
"640896205080","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","2","13000","制造业","1504270.75","0.0001","22/6/2022 00:44:39","709180637902","22","C","225768","22/4/2020 18:33:19"
"640896205296","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","2","16000","批发和零售业","19147.31","0.000002","4/7/2022 23:39:26","710295691443","22","F","225768","22/4/2020 18:33:19"
"640896205473","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","2","19000","信息传输、软件和信息技术服务业","1113985.5","0.0001","22/6/2022 00:44:39","709180637903","22","I","225768","22/4/2020 18:33:19"
"640896205544","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","2","23000","科学研究和技术服务业","17552.98","0.000002","6/7/2022 03:28:22","710403697048","22","M","225768","22/4/2020 18:33:20"
"640896204640","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","3","10001","行业投资合计","10709903259.6","0.9861","22/6/2022 00:44:39","709180637904","22",,"225768","22/4/2020 18:33:18"
"640896205174","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","3","13000","制造业","10484388874.19","0.9653","22/6/2022 00:44:39","709180637905","22","C","225768","22/4/2020 18:33:17"
"640896205235","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","3","15000","建筑业","26477793.21","0.0024","22/6/2022 00:44:39","709180637906","22","E","225768","22/4/2020 18:33:17"
"640896205433","225768","22/4/2020 00:00:00","31/3/2020 00:00:00","3","19000","信息传输、软件和信息技术服务业","199036592.2","0.0183","22/6/2022 00:44:39","709180637907","22","I","225768","22/4/2020 18:33:18"
"648755887790","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","2","10001","行业投资合计","11395910.14","0.001","3/7/2022 13:08:32","710168918265","22",,"225768","22/7/2020 17:57:43"
"648755887698","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","2","13000","制造业","7726940.44","0.0007","3/7/2022 13:08:32","710168918266","22","C","225768","22/7/2020 17:57:42"
"648755887736","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","2","19000","信息传输、软件和信息技术服务业","3266886","0.0003","3/7/2022 13:08:32","710168918267","22","I","225768","22/7/2020 17:57:43"
"648755887649","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","2","23000","科学研究和技术服务业","402083.7","0.000035","6/7/2022 01:28:58","710394566231","22","M","225768","22/7/2020 17:57:43"
"648658387379","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","3","10001","行业投资合计","11371726492.97","0.9896","2/7/2022 12:27:28","710080055727","22",,"225768","21/7/2020 14:48:54"
"648658387543","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","3","13000","制造业","11243669670.98","0.9785","2/7/2022 12:27:28","710080055728","22","C","225768","21/7/2020 14:48:54"
"648658387688","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","3","15000","建筑业","26876130.39","0.0023","2/7/2022 12:27:28","710080055729","22","E","225768","21/7/2020 14:48:54"
"648658388108","225768","21/7/2020 00:00:00","30/6/2020 00:00:00","3","19000","信息传输、软件和信息技术服务业","101180691.6","0.0088","2/7/2022 12:27:28","710080055730","22","I","225768","21/7/2020 14:48:54"
"657196742970","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","10001","行业投资合计","12773070.1","0.0009","1/7/2022 22:59:49","710031762994","22",,"225768","28/10/2020 10:35:43"
"657196741257","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","13000","制造业","10049479.64","0.0007","1/7/2022 22:59:49","710031762995","22","C","225768","28/10/2020 10:35:42"
"657196740587","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","15000","建筑业","13029.12","0.000001","3/7/2022 18:37:08","710188639744","22","E","225768","28/10/2020 10:35:42"
"657196743337","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","16000","批发和零售业","28264.03","0.000002","7/7/2022 22:59:43","710553486367","22","F","225768","28/10/2020 10:35:42"
"657196744751","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","17000","交通运输、仓储和邮政业","18653.36","0.000001","6/7/2022 03:28:22","710403697049","22","G","225768","28/10/2020 10:35:42"
"657196744229","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","19000","信息传输、软件和信息技术服务业","2264795.49","0.0002","1/7/2022 22:59:49","710031762996","22","I","225768","28/10/2020 10:35:42"
"657196745725","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","23000","科学研究和技术服务业","341541.12","0.000025","3/7/2022 17:21:27","710184094533","22","M","225768","28/10/2020 10:35:43"
"657196746255","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","2","24000","水利、环境和公共设施管理业","57307.34","0.000004","6/7/2022 01:28:58","710394566232","22","N","225768","28/10/2020 10:35:43"
"657196742679","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","3","10001","行业投资合计","13395233229.9","0.9948","1/7/2022 22:59:49","710031762997","22",,"225768","28/10/2020 10:35:05"
"657196741441","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","3","13000","制造业","13179349314.69","0.9788","1/7/2022 22:59:49","710031762998","22","C","225768","28/10/2020 10:35:05"
"657196740676","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","3","15000","建筑业","24033048.21","0.0018","1/7/2022 03:42:24","709973258778","22","E","225768","28/10/2020 10:35:05"
"657196744101","225768","28/10/2020 00:00:00","30/9/2020 00:00:00","3","19000","信息传输、软件和信息技术服务业","191850867","0.0142","1/7/2022 22:59:49","710031762999","22","I","225768","28/10/2020 10:35:05"
"664628418056","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","2","10001","行业投资合计","12349657.2","0.0009","1/7/2022 00:49:28","709956850169","22",,"225768","22/1/2021 10:52:15"
"664628418306","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","2","13000","制造业","5452590.82","0.0004","1/7/2022 00:49:28","709956850170","22","C","225768","22/1/2021 10:52:14"
"664628418761","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","2","16000","批发和零售业","16322.72","0.000001","3/7/2022 11:29:25","710162971323","22","F","225768","22/1/2021 10:52:14"
"664628418948","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","2","17000","交通运输、仓储和邮政业","19998.88","0.000001","3/7/2022 16:51:38","710182303892","22","G","225768","22/1/2021 10:52:15"
"664628419210","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","2","19000","信息传输、软件和信息技术服务业","6746452.37","0.0005","1/7/2022 00:49:28","709956850171","22","I","225768","22/1/2021 10:52:15"
"664628419530","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","2","21000","房地产业","8975.14","0.000001","6/7/2022 01:28:58","710394566233","22","K","225768","22/1/2021 10:52:15"
"664628420155","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","2","24000","水利、环境和公共设施管理业","105317.27","0.000007","7/7/2022 22:59:43","710553486368","22","N","225768","22/1/2021 10:52:15"
"664628418104","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","3","10001","行业投资合计","14711172432.05","0.9944","1/7/2022 00:49:28","709956850172","22",,"225768","22/1/2021 10:52:10"
"664628418426","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","3","13000","制造业","14221867082.7","0.9613","1/7/2022 00:49:28","709956850173","22","C","225768","22/1/2021 10:52:10"
"664628419214","225768","22/1/2021 00:00:00","31/12/2020 00:00:00","3","19000","信息传输、软件和信息技术服务业","489305349.35","0.0331","1/7/2022 00:49:28","709956850174","22","I","225768","22/1/2021 10:52:10"
"672403706725","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","2","10001","行业投资合计","2801705.36","0.0003","19/6/2022 21:22:45","708989200661","22",,"225768","22/4/2021 09:16:51"
"672403723280","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","2","13000","制造业","2529772.58","0.0002","22/6/2022 00:44:39","709180637908","22","C","225768","22/4/2021 09:16:50"
"672403706806","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","2","14000","电力、热力、燃气及水生产和供应业","24036.12","0.000002","3/7/2022 11:29:25","710162971324","22","D","225768","22/4/2021 09:16:50"
"672403721043","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","2","16000","批发和零售业","20493.82","0.000002","7/7/2022 22:59:43","710553486369","22","F","225768","22/4/2021 09:16:50"
"672403722235","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","2","19000","信息传输、软件和信息技术服务业","146978.05","0.000013","7/7/2022 22:59:43","710553486370","22","I","225768","22/4/2021 09:16:50"
"672403717725","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","2","21000","房地产业","10200.3","0.000001","4/7/2022 23:39:26","710295691444","22","K","225768","22/4/2021 09:16:50"
"672403715361","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","2","24000","水利、环境和公共设施管理业","70224.49","0.000006","3/7/2022 16:51:38","710182303893","22","N","225768","22/4/2021 09:16:51"
"672403723370","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","3","10001","行业投资合计","11118757920.85","0.9961","22/6/2022 00:44:39","709180637909","22",,"225768","22/4/2021 09:16:39"
"672403712517","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","3","13000","制造业","10732191565.29","0.9615","21/6/2022 01:39:26","709099365056","22","C","225768","22/4/2021 09:16:39"
"672403719960","225768","22/4/2021 00:00:00","31/3/2021 00:00:00","3","19000","信息传输、软件和信息技术服务业","386566355.56","0.0346","21/6/2022 03:28:48","709107341737","22","I","225768","22/4/2021 09:16:39"
"680178100682","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","10001","行业投资合计","2819296.08","0.0002","2/7/2022 14:29:45","710087392963","22",,"225768","21/7/2021 09:56:10"
"680178109757","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","11000","农、林、牧、渔业","5439.5","0","2/7/2022 15:23:18","710090611747","22","A","225768","21/7/2021 09:56:10"
"680177975514","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","13000","制造业","2370644.96","0.0002","2/7/2022 14:29:45","710087392964","22","C","225768","21/7/2021 09:56:10"
"680178112213","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","14000","电力、热力、燃气及水生产和供应业","13020.39","0.000001","6/7/2022 00:37:02","710388671153","22","D","225768","21/7/2021 09:56:10"
"680178123972","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","15000","建筑业","25371.37","0.000002","7/7/2022 22:59:43","710553486371","22","E","225768","21/7/2021 09:56:10"
"680178090883","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","16000","批发和零售业","95577.58","0.000008","6/7/2022 03:28:22","710403697050","22","F","225768","21/7/2021 09:56:10"
"680178097923","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","19000","信息传输、软件和信息技术服务业","143223.7","0.000013","3/7/2022 21:22:41","710198579686","22","I","225768","21/7/2021 09:56:10"
"680178119851","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","20000","金融业","34721.1","0.000003","7/7/2022 04:14:18","710489022262","22","J","225768","21/7/2021 09:56:10"
"680178120659","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","23000","科学研究和技术服务业","95025.15","0.000008","3/7/2022 18:37:08","710188639745","22","M","225768","21/7/2021 09:56:10"
"680178126517","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","2","24000","水利、环境和公共设施管理业","36272.33","0.000003","7/7/2022 22:59:43","710553486372","22","N","225768","21/7/2021 09:56:10"
"680178126513","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","3","10001","行业投资合计","11255127532.35","0.9962","3/7/2022 00:22:48","710122975068","22",,"225768","21/7/2021 09:55:57"
"680178123032","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","3","13000","制造业","10845336850.03","0.9599","2/7/2022 17:22:49","710097776070","22","C","225768","21/7/2021 09:55:57"
"680178123376","225768","21/7/2021 00:00:00","30/6/2021 00:00:00","3","19000","信息传输、软件和信息技术服务业","409790682.32","0.0363","2/7/2022 17:22:49","710097776071","22","I","225768","21/7/2021 09:55:57"
"688652225688","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","10001","行业投资合计","2146526.22","0.0002","3/7/2022 20:20:40","710194849962","22",,"225768","27/10/2021 09:32:29"
"688652225314","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","11000","农、林、牧、渔业","5766.3","0","3/7/2022 19:39:20","710192366301","22","A","225768","27/10/2021 09:32:27"
"688652222136","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","13000","制造业","1704755.29","0.0001","3/7/2022 19:39:20","710192366302","22","C","225768","27/10/2021 09:32:28"
"688652187840","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","15000","建筑业","20183.39","0.000002","3/7/2022 14:35:55","710174161373","22","E","225768","27/10/2021 09:32:28"
"688652200122","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","16000","批发和零售业","77729.83","0.000006","4/7/2022 22:59:19","710291702740","22","F","225768","27/10/2021 09:32:28"
"688652191568","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","18000","住宿和餐饮业","3345.12","0","3/7/2022 16:51:38","710182303894","22","H","225768","27/10/2021 09:32:28"
"688652204703","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","19000","信息传输、软件和信息技术服务业","19964","0.000002","3/7/2022 21:22:41","710198579687","22","I","225768","27/10/2021 09:32:28"
"688652240666","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","23000","科学研究和技术服务业","267215.89","0.000022","7/7/2022 22:59:43","710553486373","22","M","225768","27/10/2021 09:32:28"
"688652144541","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","24000","水利、环境和公共设施管理业","38613.78","0.000003","3/7/2022 10:26:34","710159200343","22","N","225768","27/10/2021 09:32:28"
"688652230215","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","2","28000","文化、体育和娱乐业","8952.62","0.000001","7/7/2022 04:14:18","710489022264","22","R","225768","27/10/2021 09:32:28"
"688652151740","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","3","10001","行业投资合计","11958151439.58","0.9955","3/7/2022 14:35:55","710174161374","22",,"225768","27/10/2021 09:32:01"
"688652238345","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","3","13000","制造业","11534018318.7","0.9602","3/7/2022 20:20:40","710194849963","22","C","225768","27/10/2021 09:32:01"
"688652192525","225768","27/10/2021 00:00:00","30/9/2021 00:00:00","3","19000","信息传输、软件和信息技术服务业","424133120.88","0.0353","3/7/2022 16:51:38","710182303895","22","I","225768","27/10/2021 09:32:01"
"696331809541","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","10001","行业投资合计","9067801.77","0.0007","6/7/2022 03:28:22","710403697051","22",,"225768","24/1/2022 09:23:17"
"696331798380","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","13000","制造业","8403589.91","0.0007","6/7/2022 01:28:58","710394566234","22","C","225768","24/1/2022 09:23:16"
"696331795481","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","15000","建筑业","4713.8","0","6/7/2022 01:28:58","710394566235","22","E","225768","24/1/2022 09:23:16"
"696331800053","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","16000","批发和零售业","138230.7","0.000011","6/7/2022 02:32:55","710399754514","22","F","225768","24/1/2022 09:23:16"
"696331790866","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","18000","住宿和餐饮业","4608","0","6/7/2022 00:37:02","710388671154","22","H","225768","24/1/2022 09:23:16"
"696331801699","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","19000","信息传输、软件和信息技术服务业","339094.17","0.000028","6/7/2022 02:32:55","710399754515","22","I","225768","24/1/2022 09:23:16"
"696331822115","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","23000","科学研究和技术服务业","121159.78","0.00001","6/7/2022 03:28:22","710403697052","22","M","225768","24/1/2022 09:23:16"
"696331796303","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","24000","水利、环境和公共设施管理业","21351.71","0.000002","6/7/2022 01:28:58","710394566236","22","N","225768","24/1/2022 09:23:17"
"696331798066","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","27000","卫生和社会工作","18161.78","0.000001","6/7/2022 01:28:58","710394566237","22","Q","225768","24/1/2022 09:23:17"
"696331809480","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","2","28000","文化、体育和娱乐业","16891.92","0.000001","6/7/2022 03:28:22","710403697053","22","R","225768","24/1/2022 09:23:17"
"696331797009","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","3","10001","行业投资合计","12128498299.45","0.9976","6/7/2022 01:28:58","710394566238","22",,"225768","24/1/2022 09:22:31"
"696331825831","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","3","13000","制造业","11443825566.78","0.9413","6/7/2022 03:28:22","710403697054","22","C","225768","24/1/2022 09:22:31"
"696331828062","225768","24/1/2022 00:00:00","31/12/2021 00:00:00","3","19000","信息传输、软件和信息技术服务业","684672732.67","0.0563","6/7/2022 03:28:22","710403697055","22","I","225768","24/1/2022 09:22:31"
"703947128107","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","10001","行业投资合计","2750591.68","0.0002","3/7/2022 20:20:40","710194849964","22",,"225768","22/4/2022 09:02:29"
"703947128331","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","13000","制造业","2536914.86","0.0002","3/7/2022 20:20:40","710194849965","22","C","225768","22/4/2022 09:02:29"
"703947128747","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","16000","批发和零售业","109236.3","0.000009","3/7/2022 20:20:40","710194849966","22","F","225768","22/4/2022 09:02:29"
"703947128979","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","40856.88","0.000004","3/7/2022 21:22:41","710198579688","22","I","225768","22/4/2022 09:02:29"
"703947129532","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","23000","科学研究和技术服务业","47831.54","0.000004","3/7/2022 21:22:41","710198579689","22","M","225768","22/4/2022 09:02:29"
"703947129669","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","2","27000","卫生和社会工作","15752.1","0.000001","3/7/2022 21:22:41","710198579690","22","Q","225768","22/4/2022 09:02:29"
"703947127911","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","3","10001","行业投资合计","11496709034.81","0.9977","3/7/2022 20:20:40","710194849967","22",,"225768","22/4/2022 09:02:16"
"703947128408","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","3","13000","制造业","10875369671.61","0.9438","3/7/2022 20:20:40","710194849968","22","C","225768","22/4/2022 09:02:15"
"703947129004","225768","22/4/2022 00:00:00","31/3/2022 00:00:00","3","19000","信息传输、软件和信息技术服务业","621339363.2","0.0539","3/7/2022 21:22:41","710198579691","22","I","225768","22/4/2022 09:02:16"
"711740740816","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","10001","行业投资合计","3047575.29","0.0002","21/7/2022 09:43:44","711740740817","22",,"225768","21/7/2022 09:43:44"
"711740733294","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","13000","制造业","2466802.81","0.0002","21/7/2022 09:43:44","711740733296","22","C","225768","21/7/2022 09:43:44"
"711740731416","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","16000","批发和零售业","21401.16","0.000002","21/7/2022 09:43:44","711740731417","22","F","225768","21/7/2022 09:43:44"
"711740734654","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","76131.78","0.000006","21/7/2022 09:43:44","711740734655","22","I","225768","21/7/2022 09:43:44"
"711740745713","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","23000","科学研究和技术服务业","30307.77","0.000002","21/7/2022 09:43:44","711740745714","22","M","225768","21/7/2022 09:43:44"
"711740730189","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","24000","水利、环境和公共设施管理业","243311.08","0.000019","21/7/2022 09:43:44","711740730190","22","N","225768","21/7/2022 09:43:44"
"711740727427","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","2","27000","卫生和社会工作","209620.69","0.000017","21/7/2022 09:43:44","711740727429","22","Q","225768","21/7/2022 09:43:44"
"711740730450","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","3","10001","行业投资合计","12540488358.78","0.9976","21/7/2022 09:43:44","711740730451","22",,"225768","21/7/2022 09:43:44"
"711740749242","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","3","13000","制造业","11626322362","0.9249","21/7/2022 09:43:44","711740749243","22","C","225768","21/7/2022 09:43:44"
"711740751546","225768","21/7/2022 00:00:00","30/6/2022 00:00:00","3","19000","信息传输、软件和信息技术服务业","914165996.78","0.0727","21/7/2022 09:43:44","711740751547","22","I","225768","21/7/2022 09:43:44"
"720126143668","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","10001","行业投资合计","3571955.06","0.0003","26/10/2022 09:47:42","720126143669","22",,"225768","26/10/2022 09:47:42"
"720126101231","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","13000","制造业","3001101.37","0.0003","26/10/2022 09:47:42","720126101233","22","C","225768","26/10/2022 09:47:42"
"720126083051","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","275541.84","0.000024","26/10/2022 09:47:42","720126083052","22","I","225768","26/10/2022 09:47:42"
"720126044729","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","23000","科学研究和技术服务业","232911.75","0.000021","26/10/2022 09:47:42","720126044731","22","M","225768","26/10/2022 09:47:42"
"720126053908","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","24000","水利、环境和公共设施管理业","31085.6","0.000003","26/10/2022 09:47:42","720126053909","22","N","225768","26/10/2022 09:47:42"
"720126106340","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","2","27000","卫生和社会工作","31314.5","0.000003","26/10/2022 09:47:42","720126106341","22","Q","225768","26/10/2022 09:47:42"
"720126053830","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","3","10001","行业投资合计","11220445336.89","0.9971","26/10/2022 09:47:42","720126053831","22",,"225768","26/10/2022 09:47:42"
"720126040259","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","3","13000","制造业","10574399056.57","0.9397","26/10/2022 09:47:42","720126040261","22","C","225768","26/10/2022 09:47:42"
"720126065258","225768","26/10/2022 00:00:00","30/9/2022 00:00:00","3","19000","信息传输、软件和信息技术服务业","646046280.32","0.0574","26/10/2022 09:47:42","720126065259","22","I","225768","26/10/2022 09:47:42"
"727676487471","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","10001","行业投资合计","6474550.69","0.0005","20/1/2023 09:11:32","727676487472","22",,"225768","20/1/2023 09:11:32"
"727676503158","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","13000","制造业","6019618.88","0.0005","20/1/2023 09:11:32","727676503159","22","C","225768","20/1/2023 09:11:32"
"727676501759","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","19000","信息传输、软件和信息技术服务业","107383.36","0.000008","20/1/2023 09:11:32","727676501760","22","I","225768","20/1/2023 09:11:32"
"727676493160","225768","20/1/2023 00:00:00","31/12/2022 00:00:00","2","23000","科学研究和技术服务业","202601.55","0.000016","20/1/2023 09:11:32","727676493165","22","M","225768","20/1/2023 09:11:32"
